Interview_key	HH_ID	area	ind_weight	hh_weight	select	selectedAgeM	selectedAgeF	age	tt_hhmembers	hh_2	hh2_oth	hh_3	hh_3oth	hh_4	hh_4oth	hh_5	hh_6	hh_6oth	hh_7	hh_7oth	hh_8	hh_8oth	hh_9	hh_10__1	hh_10__2	hh_10__3	hh_10__4	hh_10__5	hh_10__6	hh_10__7	hh_10__8	hh_10__9	hh_10__10	hh_10__11	hh_10__12	hh_10__13	hh_10__14	hh_10__15	hh_10__16	hh_10__17	hh_10__18	hh_10__19	hh_10__20	hh_11	hh_12	hh_12oth	hh_13__1	hh_13__2	hh_13__3	hh_13__4	hh_13__5	hh_13__6	hh_13__96	hh_13__98	hh_13__99	hh_13oth	hh_resultcode
74-82-06-42	1002092017401	1	305.1087384	286.8881784	2	 	18	18	    6.00	1	 	1	 	1	 	4	1	 	1	 	2	 	2	0	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
74-82-45-60	1408010010401	1	356.8901236	71.91110026	1	23	 	23	    2.00	1	 	1	 	2	 	2	2	 	1	 	1	 	2	0	1	1	0	1	0	1	0	1	0	0	0	1	1	1	0	0	1	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
74-84-72-30	0803028003801	1	83.06574651	94.31649233	2	 	30	30	    8.00	1	 	1	 	1	 	9	2	 	2	 	2	 	2	0	1	1	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
74-89-15-85	1203002014501	2	183.2235917	219.0935631	2	 	17	17	   10.00	1	 	1	 	2	 	4	2	 	8	 	2	 	2	0	1	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	2	 	0	0	0	0	0	1	0	0	0	 	1
74-89-84-31	0208048000201	1	210.380103	169.0026555	2	 	41	41	    2.00	1	 	1	 	1	 	1	4	 	2	 	2	 	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
74-92-46-98	1002095011601	1	188.9223607	177.6402478	2	 	15	15	    3.00	1	 	1	 	2	 	3	2	 	1	 	2	 	2	0	1	1	1	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
74-92-79-14	1304011008901	1	73.15157582	29.31877312	2	 	44	44	    3.00	1	 	1	 	1	 	2	2	 	8	 	2	 	2	0	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
74-97-22-64	0208077005501	1	255.1036036	48.79284801	2	 	25	25	    5.00	1	 	4	 	1	 	3	2	 	1	 	1	 	2	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-03-40-28	1002104003501	1	387.8097325	45.58130173	2	 	24	24	    8.00	1	 	1	 	1	 	6	2	 	1	 	2	 	2	0	1	1	0	1	1	0	0	1	0	1	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-04-17-41	1001073001001	2	330.5169616	54.85346136	1	21	 	21	    2.00	1	 	5	 	1	 	2	2	 	96	Tank	2	 	2	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-06-74-53	0102079005101	1	278.4000329	41.26542057	2	 	40	40	    6.00	1	 	1	 	1	 	3	2	 	2	 	2	 	1	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	2	 	0	0	0	0	0	1	0	0	0	 	1
75-08-44-41	1203075009301	1	1176.353361	198.3401019	1	36	 	36	    3.00	1	 	1	 	1	 	3	2	 	96	Rain water	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-09-35-26	1002010005801	2	98.58828174	26.79100462	2	 	25	25	    2.00	1	 	5	 	1	 	1	2	 	5	 	3	 	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-11-75-15	1303063005501	2	206.3299874	248.1492298	2	 	37	37	    5.00	1	 	6	 	1	 	2	2	 	96	rain water	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-11-82-29	0401011013001	1	135.7690051	145.1800713	2	 	43	43	    2.00	1	 	1	 	1	 	3	2	 	8	 	2	 	2	0	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-21-99-67	0401003013101	2	199.586848	28.65847547	1	44	 	44	    4.00	1	 	5	 	1	 	2	2	 	2	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-22-06-83	1306079001901	1	221.4909054	399.4758401	2	 	36	36	    3.00	1	 	4	 	1	 	2	2	 	8	 	3	 	2	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-24-92-15	0209049003101	1	492.079616	339.8662392	2	 	22	22	    9.00	1	 	1	 	1	 	4	2	 	8	 	2	 	2	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-28-07-80	0207039008401	1	188.0797705	37.77208516	2	 	34	34	    4.00	1	 	4	 	1	 	1	2	 	2	 	1	 	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-30-15-05	0201046012401	2	750.4131612	508.5926365	2	 	21	21	    1.00	1	 	1	 	2	 	1	2	 	8	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-32-69-08	1411037012101	1	390.2932321	244.6628026	1	22	 	22	    3.00	1	 	1	 	2	 	2	2	 	1	 	1	 	2	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-34-95-46	0601012014401	1	152.5098697	70.19731889	2	 	47	47	    2.00	1	 	1	 	1	 	1	2	 	3	 	2	 	2	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-40-66-89	0102052000301	1	126.8016344	100.239888	2	 	25	25	    3.00	1	 	3	 	1	 	1	2	 	2	 	1	 	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-42-21-80	1002035007801	2	81.16623611	95.57871919	2	 	36	36	    2.00	1	 	5	 	1	 	1	2	 	2	 	3	 	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-42-41-35	1301034004601	2	51.8718644	62.38532443	2	 	35	35	    1.00	1	 	1	 	96	Tile	1	2	 	8	 	2	 	2	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-43-49-28	1304023011501	2	514.1703973	61.90341532	1	22	 	22	    6.00	1	 	1	 	1	 	4	2	 	8	 	2	 	2	0	1	1	1	1	1	0	0	1	1	0	0	1	1	0	0	0	1	0	0	1	6	every other month	0	0	0	0	0	1	0	0	0	 	1
75-49-26-98	1409132014401	1	173.1007524	171.5161634	2	 	37	37	    2.00	1	 	1	 	2	 	2	2	 	1	 	1	 	2	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-50-14-24	0603016008201	2	376.6712804	469.9622489	2	 	48	48	    3.00	1	 	1	 	1	 	2	2	 	3	 	2	 	2	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	6	every other month	0	0	0	0	0	0	1	0	0	path	1
75-51-46-57	1001068011801	2	249.0739463	138.0581499	1	31	 	31	    3.00	1	 	5	 	1	 	2	2	 	96	tank	3	 	2	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-55-58-55	1303016000301	2	366.8931261	149.3982217	1	25	 	25	    4.00	1	 	1	 	2	 	2	3	 	7	 	3	 	2	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-58-88-53	0402006004201	2	96.31955042	136.5130638	2	 	25	25	    2.00	1	 	5	 	1	 	1	2	 	5	 	9	 	9	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-59-95-25	1203099008901	2	402.916549	179.7713436	1	44	 	44	    1.00	1	 	1	 	2	 	3	2	 	6	 	2	 	2	0	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-61-84-49	1002003007401	2	406.2855515	145.2300019	1	24	 	24	    1.00	1	 	5	 	3	 	1	2	 	4	 	3	 	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-63-08-60	1101086017601	2	192.3314251	275.7452384	2	 	28	28	    5.00	1	 	1	 	2	 	2	2	 	96	Plastic Tank	3	 	2	0	1	1	1	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-64-94-84	0503049007601	2	119.2934153	39.59739505	2	 	25	25	    4.00	1	 	5	 	1	 	1	2	 	5	 	2	 	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	6	Every 2 month	0	0	0	0	0	1	0	0	0	 	1
75-66-54-39	0802018018401	2	325.0908783	39.07431049	1	36	 	36	    3.00	1	 	1	 	96	shingle	2	2	 	2	 	1	 	2	0	1	1	0	1	0	0	0	1	0	0	1	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-68-14-74	0302100001201	2	172.9923173	245.4149361	2	 	22	22	    4.00	1	 	5	 	1	 	2	2	 	2	 	2	 	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	6	every 2 months	0	0	0	0	0	1	0	0	0	 	1
75-69-17-72	1305050008101	2	283.8367782	218.0615081	2	 	16	16	    5.00	1	 	1	 	2	 	3	2	 	1	 	2	 	2	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	0	1	3	 	0	0	0	0	0	1	0	0	0	 	1
75-69-18-38	1409002004101	2	247.10871	241.7407252	2	 	34	34	    4.00	1	 	1	 	2	 	2	2	 	1	 	2	 	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-69-36-76	1002010008101	2	179.5273249	26.79100462	1	34	 	34	    1.00	1	 	5	 	1	 	1	2	 	5	 	3	 	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-72-00-87	1402019012401	1	443.851469	439.7883892	2	 	26	26	    2.00	1	 	1	 	2	 	2	2	 	1	 	6	Flush toilet linked to pit	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-72-72-95	1302064006501	2	155.8653775	187.4563842	2	 	38	38	    9.00	1	 	1	 	1	 	2	4	 	96	rain	3	 	2	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	6	every two month	0	0	0	0	0	1	0	0	0	 	1
75-76-67-57	1102073011301	1	203.2785821	54.95751827	2	 	20	20	    3.00	1	 	1	 	2	 	2	2	 	6	 	2	 	2	0	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-81-49-84	0802057014901	2	212.3368291	98.16089711	1	36	 	36	    4.00	1	 	1	 	2	 	2	2	 	2	 	2	 	2	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-81-97-79	0201035010601	2	605.4174687	410.3217834	2	 	19	19	    4.00	1	 	1	 	1	 	4	2	 	1	 	2	 	2	0	1	1	1	1	0	0	1	1	0	0	0	1	1	1	0	0	1	1	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-89-13-02	0702008001701	2	162.7570706	216.766382	2	 	28	28	    9.00	1	 	1	 	2	 	2	2	 	96	rain water	2	 	2	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	6	every other month	0	0	0	0	0	1	0	0	0	 	1
75-90-28-78	0701019004701	1	147.3385297	249.4246572	2	 	48	48	    1.00	1	 	4	 	1	 	4	2	 	1	 	1	 	2	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-91-14-66	0501053001601	2	229.9524189	52.47482051	2	 	21	21	    3.00	1	 	1	 	1	 	2	2	 	5	 	3	 	2	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	2	 	0	0	0	0	0	1	0	0	0	 	1
75-91-52-69	1002002002801	2	319.1259937	53.06610139	1	26	 	26	    1.00	1	 	1	 	1	 	2	2	 	1	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-91-87-80	1101081004501	1	265.2989604	487.681142	2	 	34	34	    4.00	1	 	1	 	1	 	3	2	 	1	 	2	 	2	0	1	1	0	1	1	0	1	0	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-93-24-01	1306009001601	2	929.5569851	363.7197811	1	18	 	18	    4.00	1	 	1	 	2	 	3	2	 	1	 	2	 	2	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-93-66-39	0802083007101	2	300.1531811	366.4626948	2	 	48	48	    4.00	1	 	1	 	2	 	3	2	 	7	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
75-93-94-64	0203042007101	1	178.281194	148.7197621	1	28	 	28	    2.00	1	 	1	 	1	 	2	2	 	2	 	2	 	2	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-00-33-11	0202080000501	1	356.5794319	69.26621722	2	 	18	18	    5.00	3	 	1	 	96	Shingle	3	2	 	8	 	1	 	2	0	1	1	0	1	0	0	1	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	2
76-01-82-94	0503086004401	2	113.7277557	114.1910654	2	 	17	17	    9.00	1	 	1	 	1	 	5	2	 	1	 	2	 	2	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	6	PATH every 2 months	1	0	0	0	1	1	0	0	0	 	1
76-02-90-94	1002136001301	1	177.2727773	105.9080605	1	25	 	25	    4.00	1	 	1	 	2	 	2	2	 	1	 	2	 	9	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-03-38-17	0805044004801	1	100.737857	114.3821818	2	 	35	35	    3.00	2	 	1	 	2	 	1	2	 	2	 	2	 	2	0	1	1	0	1	1	1	0	1	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-04-09-10	0301051006101	2	312.7833193	428.3606158	2	 	28	28	    6.00	1	 	1	 	1	 	2	2	 	1	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	2	 	0	0	0	0	0	1	0	0	0	 	1
76-09-45-17	1402083005301	2	305.8029435	57.56318871	1	21	 	21	    3.00	1	 	1	 	1	 	3	2	 	1	 	1	 	2	0	1	1	1	1	1	0	0	1	1	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-10-33-72	1302016003501	1	346.4996071	624.9386242	2	 	30	30	    7.00	1	 	1	 	2	 	4	2	 	8	 	2	 	2	0	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-12-28-20	0901047017201	2	242.458987	43.74739116	1	48	 	48	    1.00	1	 	5	 	1	 	1	2	 	7	 	2	 	2	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-13-84-90	1408059003101	1	911.3920979	699.036579	2	 	15	15	    4.00	4	 	1	 	2	 	3	2	 	1	 	1	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-14-69-14	0401039002501	1	657.798188	247.2368954	1	49	 	49	    3.00	1	 	4	 	1	 	2	2	 	5	 	2	 	2	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-19-41-31	1402029000301	1	106.5622886	105.5868022	2	 	32	32	    2.00	1	 	1	 	2	 	4	1	 	1	 	1	 	2	1	1	1	0	1	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-20-10-59	1305088000101	1	210.5716152	72.78057232	2	 	24	24	    7.00	1	 	5	 	1	 	3	4	 	1	 	3	 	2	0	1	1	1	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-24-50-30	1306018012201	2	109.4777982	131.6669072	2	 	48	48	    4.00	1	 	6	 	1	 	2	2	 	2	 	2	 	2	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	6	2 months	0	0	0	0	0	1	0	0	0	 	1
76-29-47-66	1304009005001	1	344.7536984	51.36550223	1	37	 	37	    3.00	5	 	1	 	2	 	3	2	 	1	 	2	 	2	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-31-86-44	1303061000601	2	132.5839962	159.4563009	2	 	41	41	    3.00	1	 	1	 	1	 	2	2	 	6	 	2	 	1	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	6	Every two months	0	0	0	0	0	1	0	0	0	 	1
76-34-15-17	1203057012601	1	342.8454206	326.3854984	2	 	24	24	    4.00	1	 	1	 	1	 	4	2	 	8	 	1	 	2	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-34-88-01	0201042006101	1	505.9542584	406.4434422	2	 	49	49	    6.00	1	 	1	 	1	 	6	2	 	1	 	2	 	2	0	1	1	1	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-35-90-59	1405001015901	1	547.6899512	542.6763191	2	 	33	33	    2.00	4	 	1	 	2	 	1	2	 	8	 	1	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-36-76-97	0402015001301	1	143.8856304	153.8593147	2	 	28	28	    5.00	1	 	5	 	1	 	3	2	 	1	 	2	 	2	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-38-53-85	0210085009401	1	162.2575961	135.3530934	1	34	 	34	    2.00	4	 	1	 	1	 	2	2	 	8	 	1	 	2	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-41-02-93	0201103003201	1	235.9133623	43.29506232	1	38	 	38	    4.00	1	 	4	 	1	 	2	2	 	1	 	2	 	2	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	3	 	1	0	0	0	0	1	0	0	0	 	1
76-44-61-39	1302069001501	2	365.9736775	440.1497202	2	 	39	39	    6.00	1	 	1	 	1	 	2	2	 	6	 	1	 	2	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	6	every two months	0	0	0	0	0	1	0	0	0	 	1
76-47-12-38	1404084003201	1	370.2294216	366.8402886	2	 	41	41	    4.00	1	 	1	 	2	 	4	2	 	8	 	1	 	2	0	1	1	0	1	0	0	1	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-50-44-61	1409054011201	1	279.1986732	214.145027	2	 	21	21	    5.00	4	 	1	 	2	 	3	2	 	1	 	1	 	2	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-50-45-13	1104050004401	2	262.068589	375.7272921	2	 	26	26	    4.00	1	 	1	 	1	 	99	2	 	3	 	2	 	2	0	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	1	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-52-55-23	1301058002901	2	310.1560689	44.57470376	1	32	 	32	    3.00	1	 	1	 	1	 	4	2	 	7	 	2	 	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-54-15-99	1405038006601	1	191.714306	189.9593259	2	 	27	27	    3.00	1	 	1	 	2	 	3	2	 	8	 	2	 	2	0	1	1	1	1	1	1	0	1	1	0	0	1	1	0	1	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-55-69-49	0402055001501	2	113.2082521	160.4493093	2	 	48	48	    4.00	1	 	4	 	1	 	3	2	 	1	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	6	every other month	0	0	0	0	0	1	0	0	0	 	1
76-56-11-93	1408072006501	1	185.1876912	183.4924566	2	 	45	45	    6.00	4	 	1	 	2	 	3	2	 	1	 	1	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-56-94-27	1002139001101	1	251.6155304	418.2056158	2	 	32	32	    3.00	1	 	5	 	1	 	2	2	 	2	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-60-55-92	0401039010001	1	460.726397	247.2368954	1	20	 	20	    6.00	1	 	1	 	2	 	3	2	 	1	 	2	 	2	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	6	Bi-monthly	0	0	0	0	0	1	0	0	0	 	1
76-61-22-54	1402027005501	1	480.1934255	70.36417543	1	38	 	38	    4.00	1	 	1	 	2	 	3	2	 	1	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-63-52-23	1102036000501	2	154.58348	221.6260735	2	 	29	29	    5.00	1	 	1	 	2	 	3	2	 	6	 	2	 	2	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-72-33-18	1409002006301	2	247.10871	241.7407252	2	 	33	33	    3.00	1	 	1	 	2	 	2	2	 	1	 	2	 	2	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-73-05-40	0206043012501	1	402.2512552	323.1366908	2	 	47	47	    2.00	1	 	1	 	1	 	1	2	 	1	 	2	 	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-73-35-69	1002057017301	2	127.5848352	150.2397514	2	 	38	38	    2.00	1	 	5	 	1	 	2	2	 	1	 	3	 	2	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-76-86-45	0804056004701	2	120.559611	38.73513394	2	 	30	30	    4.00	1	 	5	 	1	 	2	2	 	6	 	3	 	2	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	6	path every 2 month	0	0	0	0	0	1	0	0	0	 	1
76-77-85-28	0805082012701	1	299.4833902	132.5421183	1	41	 	41	    1.00	1	 	5	 	1	 	1	4	 	2	 	1	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-79-91-53	0204009000901	1	387.3712291	311.1832604	2	 	36	36	    3.00	3	 	1	 	96	tilemetal	3	1	 	8	 	1	 	2	1	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	1	0	1	1	2	 	0	0	0	0	0	1	0	0	0	 	1
76-81-68-69	0802057003501	2	212.3368291	98.16089711	1	33	 	33	    3.00	1	 	1	 	1	 	3	2	 	2	 	2	 	2	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-82-12-49	0603012005701	1	76.32804599	117.1077036	2	 	45	45	    4.00	1	 	1	 	1	 	4	2	 	1	 	2	 	2	0	1	1	1	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-83-34-53	0301030004801	2	515.8536943	318.9524932	1	17	 	17	    4.00	1	 	5	 	1	 	2	2	 	6	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-83-43-27	0601030013001	2	558.6049969	156.654083	1	25	 	25	    2.00	2	 	1	 	1	 	1	2	 	7	 	1	 	2	0	1	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
76-83-58-10	1101009007101	2	356.519929	75.17555786	2	 	21	21	    6.00	1	 	4	 	1	 	4	4	 	96	(Drums) rain water	3	 	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	6	Every 2 months	0	0	0	0	0	1	0	0	0	 	1
76-90-18-31	0602061008401	2	159.9358214	199.5474628	2	 	40	40	    2.00	1	 	1	 	2	 	2	2	 	1	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
